time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.148877,0.7876,-0.6756,-0.3672,1.101
8.167202,0.4437,0.4587,-0.5714,0.857
8.185444,0.5127,0.0221,-0.0449,0.515
8.204158,1.0963,0.3685,-0.2931,1.193
8.223044,1.2135,0.4789,-0.3735,1.357
8.240622,1.0892,0.5452,-0.1363,1.226
8.258933,0.6008,0.5736,-0.1082,0.838
8.276653,0.3215,0.2242,-0.0014,0.392
8.295572,0.3078,0.0766,-0.2034,0.377
8.313332,0.7940,-0.0065,-0.6013,0.996
8.331757,1.6110,-0.1821,-0.9001,1.854
8.350006,2.4119,-0.0802,-1.0338,2.625
8.368596,3.4561,0.0821,-0.6830,3.524
8.386992,4.4913,0.0941,0.3311,4.504
8.405448,3.4000,-0.9155,4.5889,5.784
8.423009,-1.9390,-1.7326,8.4634,8.854
8.441815,-7.0163,-0.3703,7.7244,10.442
8.459593,-8.2395,-0.5143,4.2442,9.283
8.478332,-5.5807,-0.7606,0.8727,5.699
8.496749,-2.9740,-0.3865,-1.8655,3.532
8.514918,-1.2020,-0.5696,-2.9541,3.240
8.533609,0.4215,-0.8189,-3.1632,3.295
8.552134,1.2923,-0.6938,-3.3428,3.650
8.570041,1.4703,-0.2090,-3.0776,3.417
8.589144,0.8061,0.4429,-2.4085,2.578
8.606949,-0.3431,0.7832,-1.2039,1.477
8.624976,-0.8240,0.5578,-0.1520,1.007
8.644014,-0.6665,0.3750,0.2696,0.811
8.661512,-0.5757,0.3603,0.3088,0.746
8.679521,-0.7326,0.4916,0.3021,0.933
8.698430,-0.9429,0.9038,0.1373,1.313
8.715741,-0.7307,0.6717,0.3432,1.050
8.734650,-0.9324,1.2355,-0.0891,1.550
8.753299,-1.0557,1.0946,-0.0057,1.521
8.771278,-1.1317,1.2191,-0.0634,1.665
8.789656,-0.8615,0.9202,0.1089,1.265
8.807408,-0.5469,0.5738,0.0475,0.794
8.825743,-0.6118,0.4534,-0.1950,0.786
8.844182,-1.0926,0.6507,-0.5484,1.385
8.862063,-1.8330,1.0705,-0.8089,2.272
8.880851,-2.5415,1.3603,-0.5621,2.937
8.898645,-2.7540,1.3624,0.0378,3.073
8.917226,-2.6164,1.3198,0.3619,2.953
8.935561,-0.4798,-0.5827,0.6705,1.010
8.954648,3.0784,-3.4859,0.9714,4.751
8.972495,4.7907,-2.3078,2.7783,6.000
8.990326,0.5690,-2.3595,3.4737,4.238
9.008600,-2.3511,-0.7979,2.0900,3.245
9.027208,-3.8143,-0.7634,-0.8580,3.983
